UserComments,PercentageSimilarity,MediaItems,IsRecentlyVerified,DateLastVerified,ID,UUID,ParentChargePointID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageTypeID,UsageCost,Connections,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,DataProvider.WebsiteURL,DataProvider.Comments,DataProvider.DataProviderStatusType.IsProviderEnabled,DataProvider.DataProviderStatusType.ID,DataProvider.DataProviderStatusType.Title,DataProvider.IsRestrictedEdit,DataProvider.IsOpenDataLicensed,DataProvider.IsApprovedImport,DataProvider.License,DataProvider.DateLastImported,DataProvider.ID,DataProvider.Title,OperatorInfo.WebsiteURL,OperatorInfo.Comments,OperatorInfo.PhonePrimaryContact,OperatorInfo.PhoneSecondaryContact,OperatorInfo.IsPrivateIndividual,OperatorInfo.AddressInfo,OperatorInfo.BookingURL,OperatorInfo.ContactEmail,OperatorInfo.FaultReportEmail,OperatorInfo.IsRestrictedEdit,OperatorInfo.ID,OperatorInfo.Title,UsageType.IsPayAtLocation,UsageType.IsMembershipRequired,UsageType.IsAccessKeyRequired,UsageType.ID,UsageType.Title,StatusType.IsOperational,StatusType.IsUserSelectable,StatusType.ID,StatusType.Title,SubmissionStatus.IsLive,SubmissionStatus.ID,SubmissionStatus.Title,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.AddressLine2,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Country.ISOCode,AddressInfo.Country.ContinentCode,AddressInfo.Country.ID,AddressInfo.Country.Title,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.ContactEmail,AddressInfo.AccessComments,AddressInfo.RelatedURL,AddressInfo.Distance,AddressInfo.DistanceUnit,StatusType,OperatorInfo,UsageType
,,,True,2025-03-21T18:17:00Z,311311,655B72B5-BC0A-4C12-939A-605B154698FE,,1,,22.0,,6.0,,"[{'ID': 599887, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2, 'Comments': None}]",2.0,"Only available to the Enterprise Car Club shared EVs. Also available, 1 e-cargo bike, 4 e-bikes.",,,50.0,2025-03-21T18:17:00Z,,1,2025-03-21T15:40:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.esb.ie/electric-cars/index.jsp,, 1890 372 387,,False,,,ecars@esb.ie,ecars@esb.ie,,22.0,ESB Ecars,False,False,False,6.0,"Private - For Staff, Visitors or Customers",True,True,50.0,Operational,True,200,Submission Published,311700,Westside Library Mobility Hub,Seamus Quirke Rd,,Galway,Co. Galway,,3,IE,EU,3,Ireland,53.277405261131406,-9.073431416431106,,,,,https://www.enterprisecarclub.ie/ie/en/programs/retail/galway.html,,0,,,
,,,True,2025-03-20T08:12:00Z,311296,AC0CD0DB-A825-4D1E-A48A-3AE719408716,,1,,1.0,,6.0,,"[{'ID': 599865, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': None, 'Level': None, 'Amps': None, 'Voltage': None, 'PowerKW': None, 'CurrentTypeID': None, 'CurrentType': None, 'Quantity': 8, 'Comments': None}]",8.0,,,,150.0,2025-03-20T08:12:00Z,,1,2025-03-20T08:12:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,,,,,,,,,,,1.0,(Unknown Operator),False,False,False,6.0,"Private - For Staff, Visitors or Customers",False,True,150.0,Planned For Future Date,True,200,Submission Published,311685,Croke Park,Jones Rd,,,,Dublin 3,3,IE,EU,3,Ireland,53.36091930712075,-6.248718329270844,,,,,,,0,,,
,,,True,2025-03-19T11:14:00Z,311281,621E8731-F913-4215-96F5-526FF5A3A7EC,,1,,45.0,,6.0,,"[{'ID': 599843, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1, 'Comments': None}]",1.0,,,,50.0,2025-03-19T11:14:00Z,,1,2025-03-19T11:14:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,,For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network,,,False,,,,,,45.0,(Business Owner at Location),False,False,False,6.0,"Private - For Staff, Visitors or Customers",True,True,50.0,Operational,True,200,Submission Published,311670,BYD Wexford,Old Dublin Rd,Moyne Lower,Enniscorthy,Co. Wexford,,3,IE,EU,3,Ireland,52.530318763909634,-6.555347783089871,,,,,,,0,,,
,,,True,2025-03-14T09:25:00Z,311210,90480902-271F-4984-B4A5-F46EDC7F6844,,1,,1241.0,,4.0,,"[{'ID': 599672, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 47, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2025-03-14T09:25:00Z,,1,2025-03-14T09:25:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://easygo.ie/,,,,False,,,,,False,1241.0,EasyGO (IE),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,311599,Ballyheigue Community Centre,Sandhills Rd,,Ballyheigue,,,3,IE,EU,3,Ireland,52.38843325142835,-9.833784426921397,,,,,,,0,,,
,,,True,2025-03-13T17:22:00Z,311201,8B771072-5F4E-4ED3-8B8E-32CC25860A27,,1,,5.0,,4.0,,"[{'ID': 599653, 'ConnectionTypeID': 1036, 'ConnectionType': {'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2025-03-13T17:22:00Z,,1,2025-03-13T17:22:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.chargepoint.net/,"GB*CPI,AT*HTB",1-408-841-4500,,False,,,,,False,5.0,ChargePoint,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,311590,Sligo Southern Hotel,Knappagh Rd,,Sligo,Co. Sligo,,3,IE,EU,3,Ireland,54.271830050006116,-8.484472687655511,,,,,,,0,,,
,,,True,2025-03-13T17:12:00Z,311200,D5BCFA86-6882-4065-909F-10AFA6820D06,,1,,5.0,,4.0,,"[{'ID': 599652, 'ConnectionTypeID': 1036, 'ConnectionType': {'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 8, 'Comments': None}]",8.0,,,,50.0,2025-03-13T17:12:00Z,,1,2025-03-13T17:12:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.chargepoint.net/,"GB*CPI,AT*HTB",1-408-841-4500,,False,,,,,False,5.0,ChargePoint,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,311589,Ballybunion Golf Club,Sandhill Rd,,Ballybunion,Co. Kerry,,3,IE,EU,3,Ireland,52.49497844586412,-9.675640711034362,,,,,,,0,,,
,,,True,2025-03-12T18:28:00Z,309501,A3B95F8D-CDD5-4CE3-A20F-33B9DCD88BC0,,1,,3510.0,,4.0,,"[{'ID': 594555, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': None, 'Level': None, 'Amps': None, 'Voltage': None, 'PowerKW': None, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}, {'ID': 594556, 'ConnectionTypeID': 2, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration AA', 'IsDiscontinued': None, 'IsObsolete': None, 'ID': 2, 'Title': 'CHAdeMO'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': None, 'Level': None, 'Amps': None, 'Voltage': None, 'PowerKW': None, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",4.0,,,,150.0,2025-03-12T18:28:00Z,,1,2025-03-12T18:28:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.circlek.com/,,,,False,,,,,False,3510.0,Circle K,False,True,True,4.0,Public - Membership Required,False,True,150.0,Planned For Future Date,True,200,Submission Published,309890,Circle K Coolfore,N2,Coolfore,Ashbourne,Co. Meath,,3,IE,EU,3,Ireland,53.55316717072424,-6.436047189106461,,,,,,,0,,,
,,,True,2025-03-11T19:04:00Z,309480,94389381-67F1-4199-86A4-771977A3C796,,1,,3449.0,,4.0,,"[{'ID': 594509, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'eP4476', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 1, 'Comments': None}]",1.0,,,,50.0,2025-03-11T19:04:00Z,,1,2025-03-11T19:04:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309869,Fitzwilliam Hotel Dublin,St. Stephen's Green,,,,Dublin 2,3,IE,EU,3,Ireland,53.339336872327124,-6.2615041719686815,,,,,,,0,,,
,,,True,2025-03-11T18:40:00Z,309479,7C1B477E-AA99-422C-A247-8B898A5E0E5A,,1,,3449.0,,4.0,,"[{'ID': 594508, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'eP0675; eP0676; eP0677', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 11, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2025-03-11T18:40:00Z,,1,2025-03-11T18:40:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309868,Cabra Castle Hotel,Carrickmacross Rd,,Kingscourt,Co. Cavan,,3,IE,EU,3,Ireland,53.913141445525014,-6.773864874246442,,,,,,,0,,,
,,,True,2025-03-11T08:41:00Z,309474,52BB8830-BA46-457D-943B-B42E80C9F576,,1,,3449.0,,4.0,,"[{'ID': 594498, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'eP4379', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2, 'Comments': ''}]",2.0,,,,50.0,2025-03-11T08:41:00Z,,1,2025-03-11T08:41:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309863,Leopardstown Car Park 2,M50,,Foxrock,,Dublin 18,3,IE,EU,3,Ireland,53.264430792993466,-6.194974682402631,,,,,,,0,,,
,,"[{'ID': 46307, 'ChargePointID': 309459, 'ItemURL': 'https://s3-ap-southeast-2.amazonaws.com/openchargemap/images/IE/OCM309459/OCM-309459.orig.2025052311090040.jpg', 'ItemThumbnailURL': 'https://s3-ap-southeast-2.amazonaws.com/openchargemap/images/IE/OCM309459/OCM-309459.thmb.2025052311090040.jpg', 'Comment': '', 'IsEnabled': True, 'IsVideo': False, 'IsFeaturedItem': False, 'IsExternalResource': False, 'MetadataValue': None, 'User': {'ID': 15963, 'IdentityProvider': None, 'Identifier': None, 'CurrentSessionToken': None, 'Username': 'thommcg', 'Profile': None, 'Location': None, 'WebsiteURL': None, 'ReputationPoints': 3191, 'Permissions': None, 'PermissionsRequested': None, 'DateCreated': None, 'DateLastLogin': None, 'IsProfilePublic': None, 'IsEmergencyChargingProvider': None, 'IsPublicChargingProvider': None, 'Latitude': None, 'Longitude': None, 'EmailAddress': None, 'EmailHash': None, 'ProfileImageURL': 'https://www.gravatar.com/avatar/54cae677acec11cdf8398b61f916d326?s=80&d=robohash', 'IsCurrentSessionTokenValid': None, 'APIKey': None, 'SyncedSettings': None}, 'DateCreated': '2025-05-23T11:09:00Z'}]",True,2025-05-23T11:09:00Z,309459,CEF6814A-DCCC-4303-B52C-FDF9635DD58E,,1,,3449.0,,4.0,,"[{'ID': 594468, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': 'eP0866', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 50, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2025-05-23T11:09:00Z,,1,2025-03-10T20:11:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309848,Metric Tristarinc Douglas,Unit 101 Donnybrook Commercial Centre,,Douglas,Co. Cork,,3,IE,EU,3,Ireland,51.86845447769417,-8.441508162119135,,,,,,,0,,,
,,,True,2025-03-10T20:07:00Z,309458,CE6503CB-EA8D-48E2-8E18-DDB7ACE46AD3,,1,,3449.0,,4.0,,"[{'ID': 594467, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'eP0541; eP0542', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2025-03-10T20:07:00Z,,1,2025-03-10T20:07:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309847,Barryscourt Castle,Barryscourt,,,Co. Cork,,3,IE,EU,3,Ireland,51.90424096319833,-8.259123178019479,,,,,,,0,,,
,,,True,2025-03-11T09:40:00Z,309457,8F193F14-1E36-4513-9A93-B6A854FAFB34,,1,,3449.0,,4.0,,"[{'ID': 594466, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'eP0558; eP0559; eP0560; eP0561; eP0562', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 7.4, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 10, 'Comments': None}]",10.0,,,,50.0,2025-03-11T09:40:00Z,,1,2025-03-10T19:55:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.epower.ie/,"Mostly in Ireland, but some outside the country",1800 99 88 77,,False,,,info@epower.ie,,False,3449.0,ePower,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309846,Fernhill Park,Enniskerry Road,Newtown Little,Sandyford,Co. Dublin,D18 W5W9,3,IE,EU,3,Ireland,53.25862179317886,-6.227709241575667,,,,,,,0,,,
,,,True,2025-03-10T09:12:00Z,309415,A98A0AE7-57FD-4C05-BBEC-B0BB9808D350,,1,,3578.0,,4.0,,"[{'ID': 594204, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'WPC363; WPC364; WPC365; WPC397', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 11, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2025-03-10T09:12:00Z,,1,2025-03-09T23:30:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://weev.ie/,,+44 29 9031 3031,,False,,,hello@weev.ie,,False,3578.0,Weev,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309804,Merlin Car Auctions,M7 Motor Park,,Naas,Co. Kildare,,3,IE,EU,3,Ireland,53.213585695762276,-6.709590905785177,,,,,,,0,,,
,,,True,2025-03-09T23:24:00Z,309414,031B4DD3-EBC3-42BD-80BA-C99BC77C2D73,,1,,3578.0,,4.0,,"[{'ID': 594203, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'WN485; WN486', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2025-03-09T23:24:00Z,,1,2025-03-09T23:24:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://weev.ie/,,+44 29 9031 3031,,False,,,hello@weev.ie,,False,3578.0,Weev,False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,309803,The Keadeen Hotel,Curragh Rd,,Newbridge,Co. Kildare,,3,IE,EU,3,Ireland,53.169707939780125,-6.8145012663092075,,,,,,,0,,,
,,,True,2025-04-21T10:58:00Z,309365,2B0B4A06-A319-4C5F-AA18-800620E9284E,,1,,3479.0,,5.0,,"[{'ID': 594034, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 60, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2025-04-21T10:58:00Z,,1,2025-03-08T12:54:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors, https://monta.app/,,,,False,,,support@monta.app,,False,3479.0,Monta,True,False,False,5.0,Public - Pay At Location,True,True,50.0,Operational,True,200,Submission Published,309754,Cupra Wexford,Ardcavan Business Park,,Crosstown,Co. Wexford,,3,IE,EU,3,Ireland,52.357469534374644,-6.453257206737334,,,,,,,0,,,
